GCash AS,GCash PS,PayMaya AS,PayMaya PS
0.39400324017292876,0.4950627037175906,0.31150911886213073,0.48622421699976304
0.45024087774878174,0.5038421875884986,0.35194352979410526,0.4998794161932881
