Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,symmetric,0.31,0.46077100075046157
75% Corpus,5,symmetric,0.61,0.47801481835320736
75% Corpus,5,symmetric,0.9099999999999999,0.4294832887482146
75% Corpus,5,symmetric,symmetric,0.4742035628467969
75% Corpus,5,asymmetric,0.01,0.46085773424943605
75% Corpus,5,asymmetric,0.31,0.44170214679449576
75% Corpus,5,asymmetric,0.61,0.42322747065892996
75% Corpus,5,asymmetric,0.9099999999999999,0.4340530811370299
75% Corpus,5,asymmetric,symmetric,0.4209482791138942
75% Corpus,6,0.01,0.01,0.46734258378854493
75% Corpus,6,0.01,0.31,0.44456157591486267
75% Corpus,6,0.01,0.61,0.46455174361953033
75% Corpus,6,0.01,0.9099999999999999,0.45785261736952654
75% Corpus,6,0.01,symmetric,0.4419242516232362
75% Corpus,6,0.31,0.01,0.44691553172264803
75% Corpus,6,0.31,0.31,0.4450743696038431
75% Corpus,6,0.31,0.61,0.4477194313023401
75% Corpus,6,0.31,0.9099999999999999,0.43200542916625007
75% Corpus,6,0.31,symmetric,0.43096819573988504
75% Corpus,6,0.61,0.01,0.4536537743059988
75% Corpus,6,0.61,0.31,0.44089077404485405
75% Corpus,6,0.61,0.61,0.39236684524697846
75% Corpus,6,0.61,0.9099999999999999,0.3923096252272081
75% Corpus,6,0.61,symmetric,0.4377131974468032
75% Corpus,6,0.9099999999999999,0.01,0.48605661328377003
75% Corpus,6,0.9099999999999999,0.31,0.45471701456784297
75% Corpus,6,0.9099999999999999,0.61,0.4261454724625513
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.41735477536787363
75% Corpus,6,0.9099999999999999,symmetric,0.46459979667472817
75% Corpus,6,symmetric,0.01,0.4569682050785688
75% Corpus,6,symmetric,0.31,0.43569247026277386
75% Corpus,6,symmetric,0.61,0.43304487898147825
75% Corpus,6,symmetric,0.9099999999999999,0.463876796204064
75% Corpus,6,symmetric,symmetric,0.4441739093182971
75% Corpus,6,asymmetric,0.01,0.42322975250843964
75% Corpus,6,asymmetric,0.31,0.429622581687124
75% Corpus,6,asymmetric,0.61,0.4460662886188569
75% Corpus,6,asymmetric,0.9099999999999999,0.4334131502343885
75% Corpus,6,asymmetric,symmetric,0.4197447805437595
75% Corpus,7,0.01,0.01,0.47984840265035406
75% Corpus,7,0.01,0.31,0.46873738553885763
75% Corpus,7,0.01,0.61,0.4773268327360554
75% Corpus,7,0.01,0.9099999999999999,0.47694551337524366
75% Corpus,7,0.01,symmetric,0.47613894611760116
75% Corpus,7,0.31,0.01,0.48451904697271003
75% Corpus,7,0.31,0.31,0.4710689890174075
75% Corpus,7,0.31,0.61,0.449030915100678
75% Corpus,7,0.31,0.9099999999999999,0.43965804668871505
75% Corpus,7,0.31,symmetric,0.49667582852911213
75% Corpus,7,0.61,0.01,0.4709450673588469
75% Corpus,7,0.61,0.31,0.4541668729306325
75% Corpus,7,0.61,0.61,0.4066412330867664
