Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,3,0.9099999999999999,0.31,0.4752101670351443
75% Corpus,3,0.9099999999999999,0.61,0.4897755978792711
75% Corpus,3,0.9099999999999999,0.9099999999999999,0.4951279866820035
75% Corpus,3,0.9099999999999999,symmetric,0.4752101670351443
75% Corpus,3,symmetric,0.01,0.48847949749892816
75% Corpus,3,symmetric,0.31,0.4880227113212534
75% Corpus,3,symmetric,0.61,0.48652996932636255
75% Corpus,3,symmetric,0.9099999999999999,0.49357604387219506
75% Corpus,3,symmetric,symmetric,0.4880227113212534
75% Corpus,3,asymmetric,0.01,0.5528906954530676
75% Corpus,3,asymmetric,0.31,0.5418474345004217
75% Corpus,3,asymmetric,0.61,0.5550956982933898
75% Corpus,3,asymmetric,0.9099999999999999,0.52948329301513
75% Corpus,3,asymmetric,symmetric,0.5280225549808922
75% Corpus,4,0.01,0.01,0.5174678935979339
75% Corpus,4,0.01,0.31,0.5170009018014089
75% Corpus,4,0.01,0.61,0.5205639243869745
75% Corpus,4,0.01,0.9099999999999999,0.5143884632165165
75% Corpus,4,0.01,symmetric,0.531487501987561
75% Corpus,4,0.31,0.01,0.5116794061441402
75% Corpus,4,0.31,0.31,0.5194841066782941
75% Corpus,4,0.31,0.61,0.5110774426554464
75% Corpus,4,0.31,0.9099999999999999,0.518951063108259
75% Corpus,4,0.31,symmetric,0.5022252388890743
75% Corpus,4,0.61,0.01,0.5402397664244039
75% Corpus,4,0.61,0.31,0.5009435067696237
75% Corpus,4,0.61,0.61,0.5141351916066772
75% Corpus,4,0.61,0.9099999999999999,0.48464282037218526
75% Corpus,4,0.61,symmetric,0.5143220106625894
75% Corpus,4,0.9099999999999999,0.01,0.5199058776677483
75% Corpus,4,0.9099999999999999,0.31,0.4993926674758355
75% Corpus,4,0.9099999999999999,0.61,0.5183145537002521
75% Corpus,4,0.9099999999999999,0.9099999999999999,0.4819009344339056
75% Corpus,4,0.9099999999999999,symmetric,0.5091691844086988
75% Corpus,4,symmetric,0.01,0.5135407003226307
75% Corpus,4,symmetric,0.31,0.5119357612609429
75% Corpus,4,symmetric,0.61,0.5305418895029413
75% Corpus,4,symmetric,0.9099999999999999,0.49625329206396046
75% Corpus,4,symmetric,symmetric,0.512694388837555
75% Corpus,4,asymmetric,0.01,0.5590485613778353
75% Corpus,4,asymmetric,0.31,0.5674953609663462
75% Corpus,4,asymmetric,0.61,0.507086704455481
75% Corpus,4,asymmetric,0.9099999999999999,0.5150843230560339
75% Corpus,4,asymmetric,symmetric,0.5823700639946456
75% Corpus,5,0.01,0.01,0.5073160498200007
75% Corpus,5,0.01,0.31,0.4830030546221682
75% Corpus,5,0.01,0.61,0.48722424281898113
75% Corpus,5,0.01,0.9099999999999999,0.5054160089349099
75% Corpus,5,0.01,symmetric,0.4725920124964901
75% Corpus,5,0.31,0.01,0.5016784094333484
75% Corpus,5,0.31,0.31,0.4921773788303508
75% Corpus,5,0.31,0.61,0.47904222483163805
75% Corpus,5,0.31,0.9099999999999999,0.4871827346216385
75% Corpus,5,0.31,symmetric,0.4866962183914822
75% Corpus,5,0.61,0.01,0.5383006293368602
75% Corpus,5,0.61,0.31,0.5133952229615322
75% Corpus,5,0.61,0.61,0.49546878654780785
75% Corpus,5,0.61,0.9099999999999999,0.48964624849942195
75% Corpus,5,0.61,symmetric,0.5339705209877498
75% Corpus,5,0.9099999999999999,0.01,0.5286866331571425
75% Corpus,5,0.9099999999999999,0.31,0.5087012672116357
75% Corpus,5,0.9099999999999999,0.61,0.48171584245260474
75% Corpus,5,0.9099999999999999,0.9099999999999999,0.4731741970107398
75% Corpus,5,0.9099999999999999,symmetric,0.4999877628478454
75% Corpus,5,symmetric,0.01,0.5093921577885181
75% Corpus,5,symmetric,0.31,0.5060245962892826
75% Corpus,5,symmetric,0.61,0.5102603621480937
75% Corpus,5,symmetric,0.9099999999999999,0.5070096272305504
75% Corpus,5,symmetric,symmetric,0.5119854698919387
75% Corpus,5,asymmetric,0.01,0.5730398472016356
75% Corpus,5,asymmetric,0.31,0.5589911315986538
75% Corpus,5,asymmetric,0.61,0.5095279737917416
75% Corpus,5,asymmetric,0.9099999999999999,0.4953473510447335
75% Corpus,5,asymmetric,symmetric,0.5249433870253578
100% Corpus,2,0.01,0.01,0.45118206234289315
100% Corpus,2,0.01,0.31,0.46245331201277967
100% Corpus,2,0.01,0.61,0.47663133431432936
100% Corpus,2,0.01,0.9099999999999999,0.4624533120127797
100% Corpus,2,0.01,symmetric,0.4598939290232904
100% Corpus,2,0.31,0.01,0.4623766114453456
100% Corpus,2,0.31,0.31,0.4597386382539087
100% Corpus,2,0.31,0.61,0.4591567727183691
100% Corpus,2,0.31,0.9099999999999999,0.4591567727183691
100% Corpus,2,0.31,symmetric,0.4619656019181305
100% Corpus,2,0.61,0.01,0.4435188115391371
100% Corpus,2,0.61,0.31,0.4644941894973277
100% Corpus,2,0.61,0.61,0.4592571343768699
100% Corpus,2,0.61,0.9099999999999999,0.4576113709118451
100% Corpus,2,0.61,symmetric,0.47040167106145614
100% Corpus,2,0.9099999999999999,0.01,0.4439330712182361
100% Corpus,2,0.9099999999999999,0.31,0.4457881030338813
100% Corpus,2,0.9099999999999999,0.61,0.4586417763635812
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.46040780970676304
100% Corpus,2,0.9099999999999999,symmetric,0.4602462852755871
100% Corpus,2,symmetric,0.01,0.4495047813856227
100% Corpus,2,symmetric,0.31,0.42966199733760724
100% Corpus,2,symmetric,0.61,0.4680218341698557
100% Corpus,2,symmetric,0.9099999999999999,0.45454318357861945
100% Corpus,2,symmetric,symmetric,0.4629476087999166
100% Corpus,2,asymmetric,0.01,0.4979747384532667
100% Corpus,2,asymmetric,0.31,0.47651126388233744
100% Corpus,2,asymmetric,0.61,0.4681980053083741
100% Corpus,2,asymmetric,0.9099999999999999,0.47185090382456685
100% Corpus,2,asymmetric,symmetric,0.5003781094059395
100% Corpus,3,0.01,0.01,0.49106292716161937
100% Corpus,3,0.01,0.31,0.5166836692914333
100% Corpus,3,0.01,0.61,0.4905386961680705
