Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,asymmetric,0.31,0.5910043403255437
100% Corpus,3,asymmetric,0.61,0.5387546533190432
100% Corpus,3,asymmetric,0.9099999999999999,0.44142561191059276
100% Corpus,3,asymmetric,symmetric,0.5910043403255437
100% Corpus,4,0.01,0.01,0.37333221531382943
100% Corpus,4,0.01,0.31,0.37761330243539726
100% Corpus,4,0.01,0.61,0.3745244806065189
100% Corpus,4,0.01,0.9099999999999999,0.3731327321826432
100% Corpus,4,0.01,symmetric,0.3870234386297068
100% Corpus,4,0.31,0.01,0.42505542777630057
100% Corpus,4,0.31,0.31,0.42135005907960316
100% Corpus,4,0.31,0.61,0.399154257122438
100% Corpus,4,0.31,0.9099999999999999,0.4187112608687491
100% Corpus,4,0.31,symmetric,0.42135005907960316
100% Corpus,4,0.61,0.01,0.37041511901665836
100% Corpus,4,0.61,0.31,0.3841842489750068
100% Corpus,4,0.61,0.61,0.4094480251744445
100% Corpus,4,0.61,0.9099999999999999,0.42605436236298905
100% Corpus,4,0.61,symmetric,0.37937739381539365
100% Corpus,4,0.9099999999999999,0.01,0.3648185941218849
100% Corpus,4,0.9099999999999999,0.31,0.38267662383715595
100% Corpus,4,0.9099999999999999,0.61,0.3917674105389332
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3935874037625615
100% Corpus,4,0.9099999999999999,symmetric,0.38210343336998837
100% Corpus,4,symmetric,0.01,0.3916373836032041
100% Corpus,4,symmetric,0.31,0.3903535525815206
100% Corpus,4,symmetric,0.61,0.37497187976912716
100% Corpus,4,symmetric,0.9099999999999999,0.3684840706650796
100% Corpus,4,symmetric,symmetric,0.39172240783494255
100% Corpus,4,asymmetric,0.01,0.47989464311001556
100% Corpus,4,asymmetric,0.31,0.5606586133294638
100% Corpus,4,asymmetric,0.61,0.5511804298889493
100% Corpus,4,asymmetric,0.9099999999999999,0.507800247952977
100% Corpus,4,asymmetric,symmetric,0.5171715084270052
100% Corpus,5,0.01,0.01,0.40619967305045995
100% Corpus,5,0.01,0.31,0.4075902296813386
100% Corpus,5,0.01,0.61,0.4005228782224905
100% Corpus,5,0.01,0.9099999999999999,0.38652560049083257
100% Corpus,5,0.01,symmetric,0.3907186535960667
100% Corpus,5,0.31,0.01,0.4027974369080562
100% Corpus,5,0.31,0.31,0.3998288689412495
100% Corpus,5,0.31,0.61,0.4027469173611027
100% Corpus,5,0.31,0.9099999999999999,0.3995046723918036
100% Corpus,5,0.31,symmetric,0.40202586558543574
100% Corpus,5,0.61,0.01,0.368710406950166
100% Corpus,5,0.61,0.31,0.39228942440385134
100% Corpus,5,0.61,0.61,0.39865995284664485
100% Corpus,5,0.61,0.9099999999999999,0.40990112648304466
100% Corpus,5,0.61,symmetric,0.3844648939300324
100% Corpus,5,0.9099999999999999,0.01,0.3848120241855339
100% Corpus,5,0.9099999999999999,0.31,0.3887542116559749
100% Corpus,5,0.9099999999999999,0.61,0.3909587379712606
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.391697141577633
100% Corpus,5,0.9099999999999999,symmetric,0.3864537591761973
100% Corpus,5,symmetric,0.01,0.4016826162851238
100% Corpus,5,symmetric,0.31,0.4078415788262104
100% Corpus,5,symmetric,0.61,0.4085636182289217
100% Corpus,5,symmetric,0.9099999999999999,0.41264504111714845
100% Corpus,5,symmetric,symmetric,0.40767699260504625
100% Corpus,5,asymmetric,0.01,0.4763449697935697
100% Corpus,5,asymmetric,0.31,0.544987177165449
100% Corpus,5,asymmetric,0.61,0.5161797658265292
100% Corpus,5,asymmetric,0.9099999999999999,0.5536702483920207
100% Corpus,5,asymmetric,symmetric,0.49568457370750385
