GCash AS,GCash PS,PayMaya AS,PayMaya PS
0.4299718236101267,0.46110919447285204,0.2959338978987512,0.5497642699566374
0.3911179220689581,0.42219259815492044,0.29937004141838147,0.4638468728155797
