Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,4,symmetric,0.9099999999999999,0.4728247737260101
100% Corpus,4,symmetric,symmetric,0.43720066940943847
100% Corpus,4,asymmetric,0.01,0.37539630084169434
100% Corpus,4,asymmetric,0.31,0.38225364087465774
100% Corpus,4,asymmetric,0.61,0.4360205705706725
100% Corpus,4,asymmetric,0.9099999999999999,0.4266201697394595
100% Corpus,4,asymmetric,symmetric,0.3849974083487255
100% Corpus,5,0.01,0.01,0.448726370584298
100% Corpus,5,0.01,0.31,0.4554806084616786
100% Corpus,5,0.01,0.61,0.4726596035784517
100% Corpus,5,0.01,0.9099999999999999,0.46155712497871376
100% Corpus,5,0.01,symmetric,0.4537807130587426
100% Corpus,5,0.31,0.01,0.4255390743288926
100% Corpus,5,0.31,0.31,0.45571579900667114
100% Corpus,5,0.31,0.61,0.4639046900284269
100% Corpus,5,0.31,0.9099999999999999,0.4712559467470629
100% Corpus,5,0.31,symmetric,0.4550925921543441
100% Corpus,5,0.61,0.01,0.41901267742064263
100% Corpus,5,0.61,0.31,0.45119258872212614
100% Corpus,5,0.61,0.61,0.4615592408452966
100% Corpus,5,0.61,0.9099999999999999,0.48624869797264586
100% Corpus,5,0.61,symmetric,0.4421826755790563
100% Corpus,5,0.9099999999999999,0.01,0.41682612293948135
100% Corpus,5,0.9099999999999999,0.31,0.453816946256923
100% Corpus,5,0.9099999999999999,0.61,0.4617860388768401
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.4610259305051262
100% Corpus,5,0.9099999999999999,symmetric,0.4379742172551369
100% Corpus,5,symmetric,0.01,0.4263342886836619
100% Corpus,5,symmetric,0.31,0.46086156112792337
100% Corpus,5,symmetric,0.61,0.4680522083916303
100% Corpus,5,symmetric,0.9099999999999999,0.46461364559421625
100% Corpus,5,symmetric,symmetric,0.4535995501319131
100% Corpus,5,asymmetric,0.01,0.41087679286054224
100% Corpus,5,asymmetric,0.31,0.38743385992313517
100% Corpus,5,asymmetric,0.61,0.4397495710950997
100% Corpus,5,asymmetric,0.9099999999999999,0.4336510115087043
100% Corpus,5,asymmetric,symmetric,0.4029790058887541
