Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,4,0.31,0.61,0.4333391765482982
100% Corpus,4,0.31,0.9099999999999999,0.4314570912017216
100% Corpus,4,0.31,symmetric,0.4244854031245422
100% Corpus,4,0.61,0.01,0.37085697749210006
100% Corpus,4,0.61,0.31,0.3881542484020747
100% Corpus,4,0.61,0.61,0.4082073093275634
100% Corpus,4,0.61,0.9099999999999999,0.4047338820939309
100% Corpus,4,0.61,symmetric,0.3753780074362074
100% Corpus,4,0.9099999999999999,0.01,0.3950935474893585
100% Corpus,4,0.9099999999999999,0.31,0.3946989121165692
100% Corpus,4,0.9099999999999999,0.61,0.4017466871884716
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3947372962848751
100% Corpus,4,0.9099999999999999,symmetric,0.3946989121165691
100% Corpus,4,symmetric,0.01,0.4368449289158771
100% Corpus,4,symmetric,0.31,0.4371470555581566
100% Corpus,4,symmetric,0.61,0.42878071109821225
100% Corpus,4,symmetric,0.9099999999999999,0.4310907869960747
100% Corpus,4,symmetric,symmetric,0.4371470555581566
100% Corpus,4,asymmetric,0.01,0.48520007202157545
100% Corpus,4,asymmetric,0.31,0.5320630547619215
100% Corpus,4,asymmetric,0.61,0.5553235677794162
100% Corpus,4,asymmetric,0.9099999999999999,0.5117105178000164
100% Corpus,4,asymmetric,symmetric,0.5310233222365661
100% Corpus,5,0.01,0.01,0.395639924952877
100% Corpus,5,0.01,0.31,0.3688176063534968
100% Corpus,5,0.01,0.61,0.3448386658293708
100% Corpus,5,0.01,0.9099999999999999,0.3673999126279007
100% Corpus,5,0.01,symmetric,0.3675163429424304
100% Corpus,5,0.31,0.01,0.43364309544125623
100% Corpus,5,0.31,0.31,0.4264322889116327
100% Corpus,5,0.31,0.61,0.42818220694253295
100% Corpus,5,0.31,0.9099999999999999,0.41915594801558786
100% Corpus,5,0.31,symmetric,0.4290869118994918
100% Corpus,5,0.61,0.01,0.38426483042025683
100% Corpus,5,0.61,0.31,0.39268524742995015
100% Corpus,5,0.61,0.61,0.41734103197480926
100% Corpus,5,0.61,0.9099999999999999,0.42004869361420416
100% Corpus,5,0.61,symmetric,0.39666446366424435
100% Corpus,5,0.9099999999999999,0.01,0.40173587441154046
100% Corpus,5,0.9099999999999999,0.31,0.39537177630512554
100% Corpus,5,0.9099999999999999,0.61,0.395150848466032
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.39511783897015074
100% Corpus,5,0.9099999999999999,symmetric,0.4105449592110274
100% Corpus,5,symmetric,0.01,0.4209643138981627
100% Corpus,5,symmetric,0.31,0.42075064509695154
100% Corpus,5,symmetric,0.61,0.4147782142568815
100% Corpus,5,symmetric,0.9099999999999999,0.40692126865370887
100% Corpus,5,symmetric,symmetric,0.4114712814084033
100% Corpus,5,asymmetric,0.01,0.48586122866286213
100% Corpus,5,asymmetric,0.31,0.49964055830729864
100% Corpus,5,asymmetric,0.61,0.5068387712097685
100% Corpus,5,asymmetric,0.9099999999999999,0.519311612150031
100% Corpus,5,asymmetric,symmetric,0.5006134147453918
