Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,7,0.61,0.61,0.46591572397231346
75% Corpus,7,0.61,0.9099999999999999,0.5182550914993203
75% Corpus,7,0.61,symmetric,0.44098755979184023
75% Corpus,7,0.9099999999999999,0.01,0.43381977956206486
75% Corpus,7,0.9099999999999999,0.31,0.43218730610355743
75% Corpus,7,0.9099999999999999,0.61,0.4777235220273778
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.47674417073781067
75% Corpus,7,0.9099999999999999,symmetric,0.4478680286337674
75% Corpus,7,symmetric,0.01,0.42073750397701015
75% Corpus,7,symmetric,0.31,0.4423452301906584
75% Corpus,7,symmetric,0.61,0.44023729060641487
75% Corpus,7,symmetric,0.9099999999999999,0.42538054260318897
75% Corpus,7,symmetric,symmetric,0.4294961148295429
75% Corpus,7,asymmetric,0.01,0.40070988542125263
75% Corpus,7,asymmetric,0.31,0.4471391313414176
75% Corpus,7,asymmetric,0.61,0.5311816965939278
75% Corpus,7,asymmetric,0.9099999999999999,0.5947578344857234
75% Corpus,7,asymmetric,symmetric,0.40716822688378845
75% Corpus,8,0.01,0.01,0.4162613871422902
75% Corpus,8,0.01,0.31,0.39564560729112785
75% Corpus,8,0.01,0.61,0.4300034309633658
75% Corpus,8,0.01,0.9099999999999999,0.4359180354114436
75% Corpus,8,0.01,symmetric,0.390389384079845
75% Corpus,8,0.31,0.01,0.4037480720606776
75% Corpus,8,0.31,0.31,0.43433732936253633
75% Corpus,8,0.31,0.61,0.4059388171909064
75% Corpus,8,0.31,0.9099999999999999,0.4135047470882447
75% Corpus,8,0.31,symmetric,0.4336285012409065
75% Corpus,8,0.61,0.01,0.4120716147234759
75% Corpus,8,0.61,0.31,0.42462012964279194
75% Corpus,8,0.61,0.61,0.5053106448496989
75% Corpus,8,0.61,0.9099999999999999,0.4570574963550897
75% Corpus,8,0.61,symmetric,0.4195545108960895
75% Corpus,8,0.9099999999999999,0.01,0.42794462665442456
75% Corpus,8,0.9099999999999999,0.31,0.43029057061830056
75% Corpus,8,0.9099999999999999,0.61,0.3960306967150815
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.49357184021772554
75% Corpus,8,0.9099999999999999,symmetric,0.40799899102525683
75% Corpus,8,symmetric,0.01,0.416106254273363
75% Corpus,8,symmetric,0.31,0.39139492925018826
75% Corpus,8,symmetric,0.61,0.405662324728311
75% Corpus,8,symmetric,0.9099999999999999,0.4355057305406347
75% Corpus,8,symmetric,symmetric,0.4226603497425619
75% Corpus,8,asymmetric,0.01,0.40501646914242484
75% Corpus,8,asymmetric,0.31,0.3963548728810876
75% Corpus,8,asymmetric,0.61,0.45040843058804625
75% Corpus,8,asymmetric,0.9099999999999999,0.44597199414045546
75% Corpus,8,asymmetric,symmetric,0.40859960015140406
75% Corpus,9,0.01,0.01,0.41027284774439077
75% Corpus,9,0.01,0.31,0.4186178690249338
75% Corpus,9,0.01,0.61,0.4162156519620236
75% Corpus,9,0.01,0.9099999999999999,0.3976369209266445
75% Corpus,9,0.01,symmetric,0.40691237353079945
75% Corpus,9,0.31,0.01,0.41400702056803734
75% Corpus,9,0.31,0.31,0.4173832767086062
75% Corpus,9,0.31,0.61,0.3933830149009053
75% Corpus,9,0.31,0.9099999999999999,0.413954540772658
75% Corpus,9,0.31,symmetric,0.402665669474055
75% Corpus,9,0.61,0.01,0.41078000735781994
75% Corpus,9,0.61,0.31,0.43657104909678074
75% Corpus,9,0.61,0.61,0.45615211269839206
75% Corpus,9,0.61,0.9099999999999999,0.437900923442004
75% Corpus,9,0.61,symmetric,0.4124611045071883
75% Corpus,9,0.9099999999999999,0.01,0.4139025992724519
75% Corpus,9,0.9099999999999999,0.31,0.4278920703185152
75% Corpus,9,0.9099999999999999,0.61,0.4182831438993429
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.4956422064823227
75% Corpus,9,0.9099999999999999,symmetric,0.4001464222609799
75% Corpus,9,symmetric,0.01,0.42820601371713807
75% Corpus,9,symmetric,0.31,0.42256503776814863
75% Corpus,9,symmetric,0.61,0.4190916135823129
75% Corpus,9,symmetric,0.9099999999999999,0.41753126009581737
75% Corpus,9,symmetric,symmetric,0.4194278057458592
75% Corpus,9,asymmetric,0.01,0.41300088409718444
75% Corpus,9,asymmetric,0.31,0.4290232470874458
75% Corpus,9,asymmetric,0.61,0.4166986079466157
75% Corpus,9,asymmetric,0.9099999999999999,0.3856948853212525
75% Corpus,9,asymmetric,symmetric,0.4205814470240936
75% Corpus,10,0.01,0.01,0.4220160040511132
75% Corpus,10,0.01,0.31,0.42473816671133313
75% Corpus,10,0.01,0.61,0.42038793258472146
75% Corpus,10,0.01,0.9099999999999999,0.4448025478954518
75% Corpus,10,0.01,symmetric,0.4345089852393264
75% Corpus,10,0.31,0.01,0.41935691761599275
75% Corpus,10,0.31,0.31,0.40653122927967444
75% Corpus,10,0.31,0.61,0.406069818936469
75% Corpus,10,0.31,0.9099999999999999,0.4239996510628782
75% Corpus,10,0.31,symmetric,0.41972939638217843
75% Corpus,10,0.61,0.01,0.42291683125572693
75% Corpus,10,0.61,0.31,0.4473509149404701
75% Corpus,10,0.61,0.61,0.45261587574066847
75% Corpus,10,0.61,0.9099999999999999,0.4621597616176684
75% Corpus,10,0.61,symmetric,0.4454831579001938
75% Corpus,10,0.9099999999999999,0.01,0.4164344407643785
75% Corpus,10,0.9099999999999999,0.31,0.44465042989327214
75% Corpus,10,0.9099999999999999,0.61,0.4849679037596609
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.4198798125879769
75% Corpus,10,0.9099999999999999,symmetric,0.4234271848007711
75% Corpus,10,symmetric,0.01,0.4034056980934122
75% Corpus,10,symmetric,0.31,0.4394186615996018
75% Corpus,10,symmetric,0.61,0.4496272206740243
75% Corpus,10,symmetric,0.9099999999999999,0.4297646337175089
75% Corpus,10,symmetric,symmetric,0.424909821923012
75% Corpus,10,asymmetric,0.01,0.41578633886817185
75% Corpus,10,asymmetric,0.31,0.4457873181713744
75% Corpus,10,asymmetric,0.61,0.49311830407453383
75% Corpus,10,asymmetric,0.9099999999999999,0.5103949960399643
75% Corpus,10,asymmetric,symmetric,0.4034189693517535
100% Corpus,2,0.01,0.01,0.40686565386937146
100% Corpus,2,0.01,0.31,0.40859742447786174
100% Corpus,2,0.01,0.61,0.4269519134572979
100% Corpus,2,0.01,0.9099999999999999,0.40967969677048277
100% Corpus,2,0.01,symmetric,0.4213262775999659
100% Corpus,2,0.31,0.01,0.4220353241398497
100% Corpus,2,0.31,0.31,0.42005482004492656
100% Corpus,2,0.31,0.61,0.42451586482244624
100% Corpus,2,0.31,0.9099999999999999,0.4079588566518875
100% Corpus,2,0.31,symmetric,0.396007952316763
100% Corpus,2,0.61,0.01,0.4294653348690184
100% Corpus,2,0.61,0.31,0.42795337479519346
100% Corpus,2,0.61,0.61,0.40717369412103754
100% Corpus,2,0.61,0.9099999999999999,0.4030837009590704
100% Corpus,2,0.61,symmetric,0.41126470556264727
100% Corpus,2,0.9099999999999999,0.01,0.4374092863802479
100% Corpus,2,0.9099999999999999,0.31,0.4187796660591282
100% Corpus,2,0.9099999999999999,0.61,0.39599388292124876
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.4358376781125228
100% Corpus,2,0.9099999999999999,symmetric,0.41239300839986637
100% Corpus,2,symmetric,0.01,0.4265029806330354
100% Corpus,2,symmetric,0.31,0.4279533747951936
100% Corpus,2,symmetric,0.61,0.4065518553005207
100% Corpus,2,symmetric,0.9099999999999999,0.4123150732862372
