Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,symmetric,0.01,0.28993191305599136
100% Corpus,3,symmetric,0.31,0.29213363954549987
100% Corpus,3,symmetric,0.61,0.29213363954549987
100% Corpus,3,symmetric,0.9099999999999999,0.29573935422408976
100% Corpus,3,symmetric,symmetric,0.29213363954549987
100% Corpus,3,asymmetric,0.01,0.3202137168902961
100% Corpus,3,asymmetric,0.31,0.305914202326929
100% Corpus,3,asymmetric,0.61,0.30333046043678485
100% Corpus,3,asymmetric,0.9099999999999999,0.3304897344886229
100% Corpus,3,asymmetric,symmetric,0.3097076299399622
100% Corpus,4,0.01,0.01,0.3006446202523198
100% Corpus,4,0.01,0.31,0.2906012711021514
100% Corpus,4,0.01,0.61,0.27114352816705156
100% Corpus,4,0.01,0.9099999999999999,0.2799661660980529
100% Corpus,4,0.01,symmetric,0.28478009279156086
100% Corpus,4,0.31,0.01,0.3208751484291358
100% Corpus,4,0.31,0.31,0.31706177613036307
100% Corpus,4,0.31,0.61,0.3151489620396364
100% Corpus,4,0.31,0.9099999999999999,0.3172764203521227
100% Corpus,4,0.31,symmetric,0.3129153747696953
100% Corpus,4,0.61,0.01,0.2680537395278507
100% Corpus,4,0.61,0.31,0.2733787479796063
100% Corpus,4,0.61,0.61,0.29645935211719754
100% Corpus,4,0.61,0.9099999999999999,0.2936695748722331
100% Corpus,4,0.61,symmetric,0.2733787479796063
100% Corpus,4,0.9099999999999999,0.01,0.28978341944141783
100% Corpus,4,0.9099999999999999,0.31,0.29395484146967576
100% Corpus,4,0.9099999999999999,0.61,0.3177830415225055
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3132200419769287
100% Corpus,4,0.9099999999999999,symmetric,0.2845814010956702
100% Corpus,4,symmetric,0.01,0.32202222195265195
100% Corpus,4,symmetric,0.31,0.3097004551762263
100% Corpus,4,symmetric,0.61,0.324038544414227
100% Corpus,4,symmetric,0.9099999999999999,0.317472552006217
100% Corpus,4,symmetric,symmetric,0.29844210341606736
100% Corpus,4,asymmetric,0.01,0.29433163440804433
100% Corpus,4,asymmetric,0.31,0.2933126694051056
100% Corpus,4,asymmetric,0.61,0.30539359022421636
100% Corpus,4,asymmetric,0.9099999999999999,0.31156293543705743
100% Corpus,4,asymmetric,symmetric,0.2824459752474981
100% Corpus,5,0.01,0.01,0.29050097879096104
100% Corpus,5,0.01,0.31,0.2819898052794624
100% Corpus,5,0.01,0.61,0.2909665894429379
100% Corpus,5,0.01,0.9099999999999999,0.2881089734909973
100% Corpus,5,0.01,symmetric,0.2720480695290698
100% Corpus,5,0.31,0.01,0.278601615810608
100% Corpus,5,0.31,0.31,0.2935088377766908
100% Corpus,5,0.31,0.61,0.2948082272931082
100% Corpus,5,0.31,0.9099999999999999,0.3069813312422446
100% Corpus,5,0.31,symmetric,0.30260002381799433
100% Corpus,5,0.61,0.01,0.2991401371882967
100% Corpus,5,0.61,0.31,0.2911005430413075
100% Corpus,5,0.61,0.61,0.2826457482014483
100% Corpus,5,0.61,0.9099999999999999,0.2986756515753712
100% Corpus,5,0.61,symmetric,0.2855572579302943
100% Corpus,5,0.9099999999999999,0.01,0.3011308421270352
100% Corpus,5,0.9099999999999999,0.31,0.3046321126833916
100% Corpus,5,0.9099999999999999,0.61,0.3064520532645703
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.312141053372904
100% Corpus,5,0.9099999999999999,symmetric,0.30419896830726395
100% Corpus,5,symmetric,0.01,0.2849341650747803
100% Corpus,5,symmetric,0.31,0.2849064322263332
100% Corpus,5,symmetric,0.61,0.28533638153294605
100% Corpus,5,symmetric,0.9099999999999999,0.31055614446421176
100% Corpus,5,symmetric,symmetric,0.2862716231859136
100% Corpus,5,asymmetric,0.01,0.32698345444964244
100% Corpus,5,asymmetric,0.31,0.30864753702395503
100% Corpus,5,asymmetric,0.61,0.2899816102338893
100% Corpus,5,asymmetric,0.9099999999999999,0.3455152233340999
100% Corpus,5,asymmetric,symmetric,0.3258465875323364
