Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,2,0.01,0.01,0.4071579287764912
100% Corpus,2,0.01,0.31,0.4071579287764912
100% Corpus,2,0.01,0.61,0.4037546536937333
100% Corpus,2,0.01,0.9099999999999999,0.4032902284194343
100% Corpus,2,0.01,symmetric,0.4037546536937334
100% Corpus,2,0.31,0.01,0.40429603018698923
100% Corpus,2,0.31,0.31,0.4001395087700056
100% Corpus,2,0.31,0.61,0.39389891346252004
100% Corpus,2,0.31,0.9099999999999999,0.39389891346252004
100% Corpus,2,0.31,symmetric,0.4001395087700056
100% Corpus,2,0.61,0.01,0.3995180451489154
100% Corpus,2,0.61,0.31,0.39951804514891537
100% Corpus,2,0.61,0.61,0.3866465143428677
100% Corpus,2,0.61,0.9099999999999999,0.38279512547697336
100% Corpus,2,0.61,symmetric,0.37973471038909146
100% Corpus,2,0.9099999999999999,0.01,0.37815771186825275
100% Corpus,2,0.9099999999999999,0.31,0.37463396613524746
100% Corpus,2,0.9099999999999999,0.61,0.37463396613524746
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.37463396613524746
100% Corpus,2,0.9099999999999999,symmetric,0.37463396613524746
100% Corpus,2,symmetric,0.01,0.40175114927302136
100% Corpus,2,symmetric,0.31,0.4041578341821387
100% Corpus,2,symmetric,0.61,0.40210476703328984
100% Corpus,2,symmetric,0.9099999999999999,0.4021047670332898
100% Corpus,2,symmetric,symmetric,0.40210476703328984
100% Corpus,2,asymmetric,0.01,0.5337776331859734
100% Corpus,2,asymmetric,0.31,0.5373476254640421
100% Corpus,2,asymmetric,0.61,0.5373476254640421
100% Corpus,2,asymmetric,0.9099999999999999,0.5344768042776393
100% Corpus,2,asymmetric,symmetric,0.5373476254640421
100% Corpus,3,0.01,0.01,0.4826940420986025
100% Corpus,3,0.01,0.31,0.4826940420986025
100% Corpus,3,0.01,0.61,0.4777178226109305
100% Corpus,3,0.01,0.9099999999999999,0.483732752958505
100% Corpus,3,0.01,symmetric,0.4826940420986025
100% Corpus,3,0.31,0.01,0.4714801239323457
100% Corpus,3,0.31,0.31,0.4714801239323457
100% Corpus,3,0.31,0.61,0.4608325804055547
100% Corpus,3,0.31,0.9099999999999999,0.4608325804055548
100% Corpus,3,0.31,symmetric,0.4608325804055547
100% Corpus,3,0.61,0.01,0.4373615717615183
100% Corpus,3,0.61,0.31,0.43519149528292184
100% Corpus,3,0.61,0.61,0.4389754171498755
100% Corpus,3,0.61,0.9099999999999999,0.4389754171498755
100% Corpus,3,0.61,symmetric,0.43519149528292184
100% Corpus,3,0.9099999999999999,0.01,0.40946511960797344
